hospital_id,service_code,service_name,unit,category_name,payer_type,price,currency,effective_from,effective_to,notes,status
1,MK74,Định lượng Catecholamin (niệu),Lần,NƯỚC TIỂU,TU_CHI_TRA,805000,VND,2024-01-01,,,1
1,MK74,Định lượng Catecholamin (niệu),Lần,NƯỚC TIỂU,BHYT,436800,VND,2024-01-01,,,1
1,MK36,Định lượng Protein (niệu 24h),Lần,NƯỚC TIỂU,TU_CHI_TRA,25000,VND,2024-01-01,,,1
1,MK36,Định lượng Protein (niệu 24h),Lần,NƯỚC TIỂU,BHYT,14400,VND,2024-01-01,,,1
1,MK45,Định lượng Creatinin /niệu 24h,Lần,NƯỚC TIỂU,TU_CHI_TRA,25000,VND,2024-01-01,,,1
1,MK45,Định lượng Creatinin /niệu 24h,Lần,NƯỚC TIỂU,BHYT,16800,VND,2024-01-01,,,1
1,MK46,"Ion đồ (Na+, K+, CL-, Ca) /niệu",Lần,NƯỚC TIỂU,TU_CHI_TRA,86000,VND,2024-01-01,,,1
1,MK46,"Ion đồ (Na+, K+, CL-, Ca) /niệu",Lần,NƯỚC TIỂU,BHYT,30200,VND,2024-01-01,,,1
1,MK47,Kali /niệu,Lần,NƯỚC TIỂU,TU_CHI_TRA,25000,VND,2024-01-01,,,1
1,MK48,Kali /niệu 24h,Lần,NƯỚC TIỂU,TU_CHI_TRA,25000,VND,2024-01-01,,,1
1,MK51,Natri /niệu,Lần,NƯỚC TIỂU,TU_CHI_TRA,25000,VND,2024-01-01,,,1
1,MK52,Natri /niệu 24h,Lần,NƯỚC TIỂU,TU_CHI_TRA,25000,VND,2024-01-01,,,1
1,MK53,"Điện giải niệu (Na, K, Cl) niệu",Lần,NƯỚC TIỂU,TU_CHI_TRA,66000,VND,2024-01-01,,,1
1,MK53,"Điện giải niệu (Na, K, Cl) niệu",Lần,NƯỚC TIỂU,BHYT,30200,VND,2024-01-01,,,1
1,MK54,Độ thanh thải Creatinine,Lần,NƯỚC TIỂU,TU_CHI_TRA,59000,VND,2024-01-01,,,1
1,MK56,Định lượng Ure /niệu,Lần,NƯỚC TIỂU,TU_CHI_TRA,24000,VND,2024-01-01,,,1
1,MK56,Định lượng Ure /niệu,Lần,NƯỚC TIỂU,BHYT,16800,VND,2024-01-01,,,1
1,MK57,Định lượng Ure /niệu 24h,Lần,NƯỚC TIỂU,TU_CHI_TRA,24000,VND,2024-01-01,,,1
1,MK57,Định lượng Ure /niệu 24h,Lần,NƯỚC TIỂU,BHYT,16800,VND,2024-01-01,,,1
1,MK01,Tổng phân tích nước tiểu (Bằng máy tự động),Lần,NƯỚC TIỂU,TU_CHI_TRA,38000,VND,2024-01-01,,,1
1,MK01,Tổng phân tích nước tiểu (Bằng máy tự động),Lần,NƯỚC TIỂU,BHYT,28600,VND,2024-01-01,,,1
1,NZN1,Vi khuẩn nuôi cấy và định danh hệ thống tự động (dịch khớp),Lần,VI SINH,TU_CHI_TRA,530000,VND,2024-01-01,,,1
1,NZN1,Vi khuẩn nuôi cấy và định danh hệ thống tự động (dịch khớp),Lần,VI SINH,BHYT,325200,VND,2024-01-01,,,1
1,NZP2,Mycobacterium tuberculosis định danh và kháng RMP Xpert,Lần,VI SINH,TU_CHI_TRA,250000,VND,2024-01-01,,,1
1,NZP2,Mycobacterium tuberculosis định danh và kháng RMP Xpert,Lần,VI SINH,BHYT,250000,VND,2024-01-01,,,1
1,NZp3,Vi nấm soi tươi,Lần,VI SINH,TU_CHI_TRA,100000,VND,2024-01-01,,,1
1,NZp3,Vi nấm soi tươi,Lần,VI SINH,BHYT,45500,VND,2024-01-01,,,1
1,NZL0,Vi khuẩn kháng thuốc định tính,Lần,VI SINH,TU_CHI_TRA,270000,VND,2024-01-01,,,1
1,NZL0,Vi khuẩn kháng thuốc định tính,Lần,VI SINH,BHYT,213800,VND,2024-01-01,,,1
1,NZG7,Vi khuẩn nhuộm soi (đàm),Lần,VI SINH,TU_CHI_TRA,100000,VND,2024-01-01,,,1
1,NZG7,Vi khuẩn nhuộm soi (đàm),Lần,VI SINH,BHYT,74200,VND,2024-01-01,,,1
1,NZG8,Vi khuẩn nhuộm soi (mủ),Lần,VI SINH,TU_CHI_TRA,100000,VND,2024-01-01,,,1
1,NZG8,Vi khuẩn nhuộm soi (mủ),Lần,VI SINH,BHYT,74200,VND,2024-01-01,,,1
1,NZH6,Vi khuẩn nhuộm soi (tinh dịch),Lần,VI SINH,TU_CHI_TRA,100000,VND,2024-01-01,,,1
1,NZH6,Vi khuẩn nhuộm soi (tinh dịch),Lần,VI SINH,BHYT,74200,VND,2024-01-01,,,1
1,NZE6,Vi khuẩn nuôi cấy và định danh phương pháp thông thường,Lần,VI SINH,TU_CHI_TRA,300000,VND,2024-01-01,,,1
1,NZE6,Vi khuẩn nuôi cấy và định danh phương pháp thông thường,Lần,VI SINH,BHYT,261000,VND,2024-01-01,,,1
1,TR21,"Toxocara (Giun đũa chó, mèo) Ab miễn dịch tự động [IgG]",Lần,KÝ SINH TRÙNG,TU_CHI_TRA,306000,VND,2024-01-01,,,1
1,TR21,"Toxocara (Giun đũa chó, mèo) Ab miễn dịch tự động [IgG]",Lần,KÝ SINH TRÙNG,BHYT,306000,VND,2024-01-01,,,1
1,TR22,Cysticercus cellulosae (Sán lợn) Ab miễn dịch tự động [IgG],Lần,KÝ SINH TRÙNG,TU_CHI_TRA,306000,VND,2024-01-01,,,1
1,TR22,Cysticercus cellulosae (Sán lợn) Ab miễn dịch tự động [IgG],Lần,KÝ SINH TRÙNG,BHYT,306000,VND,2024-01-01,,,1
1,TR25,Fasciola (Sán lá gan lớn) Ab miễn dịch tự động [IgG],Lần,KÝ SINH TRÙNG,TU_CHI_TRA,200000,VND,2024-01-01,,,1
1,TR25,Fasciola (Sán lá gan lớn) Ab miễn dịch tự động [IgG],Lần,KÝ SINH TRÙNG,BHYT,194700,VND,2024-01-01,,,1
1,TR26,Strongyloides stercoralis (Giun lươn) Ab miễn dịch tự động [IgG],Lần,KÝ SINH TRÙNG,TU_CHI_TRA,306000,VND,2024-01-01,,,1
1,TR26,Strongyloides stercoralis (Giun lươn) Ab miễn dịch tự động [IgG],Lần,KÝ SINH TRÙNG,BHYT,306000,VND,2024-01-01,,,1
1,MQ15,HBV genotype Real-time PCR,Lần,SINH HỌC PHÂN TỬ,TU_CHI_TRA,1578000,VND,2024-01-01,,,1
1,MQ15,HBV genotype Real-time PCR,Lần,SINH HỌC PHÂN TỬ,BHYT,1578000,VND,2024-01-01,,,1
1,MQ16,Mycobacterium tuberculosis Real-time PCR /đàm,Lần,SINH HỌC PHÂN TỬ,TU_CHI_TRA,509000,VND,2024-01-01,,,1
1,MQ16,Mycobacterium tuberculosis Real-time PCR /đàm,Lần,SINH HỌC PHÂN TỬ,BHYT,391500,VND,2024-01-01,,,1
1,MQ25,HCV genotype Real-time PCR,Lần,SINH HỌC PHÂN TỬ,TU_CHI_TRA,1578000,VND,2024-01-01,,,1
1,MQ25,HCV genotype Real-time PCR,Lần,SINH HỌC PHÂN TỬ,BHYT,1578000,VND,2024-01-01,,,1
1,MQ31,HBV đo tải lượng Real-time PCR,Lần,SINH HỌC PHÂN TỬ,TU_CHI_TRA,900000,VND,2024-01-01,,,1
1,MQ31,HBV đo tải lượng Real-time PCR,Lần,SINH HỌC PHÂN TỬ,BHYT,701700,VND,2024-01-01,,,1
1,MQ35,HBV đo tải lượng hệ thống tự động,Lần,SINH HỌC PHÂN TỬ,TU_CHI_TRA,1826000,VND,2024-01-01,,,1
1,MQ35,HBV đo tải lượng hệ thống tự động,Lần,SINH HỌC PHÂN TỬ,BHYT,1351700,VND,2024-01-01,,,1
1,MQ38,Chlamydia Real-time PCR hệ thống tự động,Lần,SINH HỌC PHÂN TỬ,TU_CHI_TRA,1557000,VND,2024-01-01,,,1
1,MQ38,Chlamydia Real-time PCR hệ thống tự động,Lần,SINH HỌC PHÂN TỬ,BHYT,771700,VND,2024-01-01,,,1
1,MQ52,HSV Real-time PCR,Lần,SINH HỌC PHÂN TỬ,TU_CHI_TRA,748000,VND,2024-01-01,,,1
1,MQ52,HSV Real-time PCR,Lần,SINH HỌC PHÂN TỬ,BHYT,748000,VND,2024-01-01,,,1
1,MQ53,Định lượng HCV genotype giải trình tự gene,Lần,SINH HỌC PHÂN TỬ,TU_CHI_TRA,2638000,VND,2024-01-01,,,1
1,MQ53,Định lượng HCV genotype giải trình tự gene,Lần,SINH HỌC PHÂN TỬ,BHYT,2638000,VND,2024-01-01,,,1
1,MQ40,Xét nghiệm đột biến gen EGFR [mẫu mô] (T790M),Lần,SINH HỌC PHÂN TỬ,TU_CHI_TRA,6049000,VND,2024-01-01,,,1
1,MQ40,Xét nghiệm đột biến gen EGFR [mẫu mô] (T790M),Lần,SINH HỌC PHÂN TỬ,BHYT,5651100,VND,2024-01-01,,,1
1,MQ48,Helicobacter pylori PCR,Lần,SINH HỌC PHÂN TỬ,TU_CHI_TRA,748000,VND,2024-01-01,,,1
1,MQ48,Helicobacter pylori PCR,Lần,SINH HỌC PHÂN TỬ,BHYT,748000,VND,2024-01-01,,,1
1,MQ51,Xét nghiệm đột biến gen EGFR (máu) (T790M),Lần,SINH HỌC PHÂN TỬ,TU_CHI_TRA,6690000,VND,2024-01-01,,,1
1,MQ51,Xét nghiệm đột biến gen EGFR (máu) (T790M),Lần,SINH HỌC PHÂN TỬ,BHYT,5651100,VND,2024-01-01,,,1
1,MQ65,Toxoplasma gondii Real-TM,Lần,SINH HỌC PHÂN TỬ,TU_CHI_TRA,592000,VND,2024-01-01,,,1
1,TN17,"Định nhóm máu tại giường (máu toàn phần, khối hồng cầu, khối bạch cầu)",Lần,XÉT NGHIỆM,TU_CHI_TRA,60000,VND,2024-01-01,,,1
1,TN17,"Định nhóm máu tại giường (máu toàn phần, khối hồng cầu, khối bạch cầu)",Lần,XÉT NGHIỆM,BHYT,24800,VND,2024-01-01,,,1
1,TN11,Xét nghiệm đường máu mao mạch tại giường,Lần,XÉT NGHIỆM,TU_CHI_TRA,40000,VND,2024-01-01,,,1
1,TN11,Xét nghiệm đường máu mao mạch tại giường,Lần,XÉT NGHIỆM,BHYT,16000,VND,2024-01-01,,,1
1,TN18,Bilirubin định tính (Xét nghiệm nồng độ bilirubin qua da),Lần,XÉT NGHIỆM,TU_CHI_TRA,135000,VND,2024-01-01,,,1
1,TN18,Bilirubin định tính (Xét nghiệm nồng độ bilirubin qua da),Lần,XÉT NGHIỆM,BHYT,6600,VND,2024-01-01,,,1
1,MZ01,"Soi trực tiếp tìm HC, BC, KST trong phân",Lần,KHÁC,TU_CHI_TRA,78000,VND,2024-01-01,,,1
1,MZ01,"Soi trực tiếp tìm HC, BC, KST trong phân",Lần,KHÁC,BHYT,41700,VND,2024-01-01,,,1
1,MZ02,Hồng cầu trong phân test nhanh,Lần,KHÁC,TU_CHI_TRA,72000,VND,2024-01-01,,,1
1,MZ02,Hồng cầu trong phân test nhanh,Lần,KHÁC,BHYT,71600,VND,2024-01-01,,,1
1,MZ03,Tinh trùng đồ (dịch),Lần,KHÁC,TU_CHI_TRA,64000,VND,2024-01-01,,,1
1,MZ04,Soi + Nhuộm (dịch) (huyết trắng),Lần,KHÁC,TU_CHI_TRA,78000,VND,2024-01-01,,,1
1,MZ04,Soi + Nhuộm (dịch) (huyết trắng),Lần,KHÁC,BHYT,74200,VND,2024-01-01,,,1
1,TPO5,Nhuộm hóa mô miễn dịch cho mỗi một dấu ấn (kháng thể SYNAPTOPHYSIN),Lần,GIẢI PHẪU BỆNH,TU_CHI_TRA,693000,VND,2024-01-01,,,1
1,TPO5,Nhuộm hóa mô miễn dịch cho mỗi một dấu ấn (kháng thể SYNAPTOPHYSIN),Lần,GIẢI PHẪU BỆNH,BHYT,510400,VND,2024-01-01,,,1
1,TPP1,Nhuộm hóa mô miễn dịch cho một dấu ấn (kháng thể PD-L1 (SP263)),Lần,GIẢI PHẪU BỆNH,TU_CHI_TRA,1984000,VND,2024-01-01,,,1
1,TPP1,Nhuộm hóa mô miễn dịch cho một dấu ấn (kháng thể PD-L1 (SP263)),Lần,GIẢI PHẪU BỆNH,BHYT,510400,VND,2024-01-01,,,1
1,TPP3,Nhuộm miễn dịch huỳnh quang trực tiếp phát hiện kháng nguyên (kháng thể: fibrinogen),Lần,GIẢI PHẪU BỆNH,TU_CHI_TRA,463000,VND,2024-01-01,,,1
1,TPP3,Nhuộm miễn dịch huỳnh quang trực tiếp phát hiện kháng nguyên (kháng thể: fibrinogen),Lần,GIẢI PHẪU BỆNH,BHYT,463000,VND,2024-01-01,,,1
1,TPQ6,Nhuộm Giemsa trên mảnh cắt mô phát hiện HP,Lần,GIẢI PHẪU BỆNH,TU_CHI_TRA,506000,VND,2024-01-01,,,1
1,TPQ6,Nhuộm Giemsa trên mảnh cắt mô phát hiện HP,Lần,GIẢI PHẪU BỆNH,BHYT,334400,VND,2024-01-01,,,1
1,TPQ7,Nhuộm Gomori cho sợi võng (Nhuộm Reticulin),Lần,GIẢI PHẪU BỆNH,TU_CHI_TRA,524000,VND,2024-01-01,,,1
1,TPQ7,Nhuộm Gomori cho sợi võng (Nhuộm Reticulin),Lần,GIẢI PHẪU BỆNH,BHYT,434200,VND,2024-01-01,,,1
1,TPZ3,Nhuộm PAS kết hợp xanh Alcian,Lần,GIẢI PHẪU BỆNH,TU_CHI_TRA,479000,VND,2024-01-01,,,1
1,TPZ3,Nhuộm PAS kết hợp xanh Alcian,Lần,GIẢI PHẪU BỆNH,BHYT,479000,VND,2024-01-01,,,1
1,TPZ4,Nhuộm aldehyde fuchsin cho sợi chun,Lần,GIẢI PHẪU BỆNH,TU_CHI_TRA,431000,VND,2024-01-01,,,1
1,TPZ4,Nhuộm aldehyde fuchsin cho sợi chun,Lần,GIẢI PHẪU BỆNH,BHYT,431000,VND,2024-01-01,,,1
1,TPZ5,Nhuộm Grocott (Nhuộm GMS),Lần,GIẢI PHẪU BỆNH,TU_CHI_TRA,339000,VND,2024-01-01,,,1
1,TP0A,Xét nghiệm sinh thiết tức thì bằng cắt lạnh,Lần,GIẢI PHẪU BỆNH,TU_CHI_TRA,1244000,VND,2024-01-01,,,1
1,TP0A,Xét nghiệm sinh thiết tức thì bằng cắt lạnh,Lần,GIẢI PHẪU BỆNH,BHYT,633700,VND,2024-01-01,,,1
1,TP0B,Nhuộm phiến đồ tế bào theo Papanicolaou (Thực hiện trên mẫu phết FNA),Lần,GIẢI PHẪU BỆNH,TU_CHI_TRA,374000,VND,2024-01-01,,,1
1,TP0B,Nhuộm phiến đồ tế bào theo Papanicolaou (Thực hiện trên mẫu phết FNA),Lần,GIẢI PHẪU BỆNH,BHYT,374000,VND,2024-01-01,,,1
1,TP0O,Nhuộm hóa mô miễn dịch cho mỗi một dấu ấn (kháng thể MSH2),Lần,GIẢI PHẪU BỆNH,TU_CHI_TRA,731000,VND,2024-01-01,,,1
1,TP0O,Nhuộm hóa mô miễn dịch cho mỗi một dấu ấn (kháng thể MSH2),Lần,GIẢI PHẪU BỆNH,BHYT,510400,VND,2024-01-01,,,1
1,TPZ6,Nhuộm xanh alcian,Lần,GIẢI PHẪU BỆNH,TU_CHI_TRA,464000,VND,2024-01-01,,,1
1,TPZ6,Nhuộm xanh alcian,Lần,GIẢI PHẪU BỆNH,BHYT,464000,VND,2024-01-01,,,1
1,TPZ7,"Xét nghiệm mô bệnh học thường quy cố định, chuyển, đúc, cắt, nhuộm…các bệnh phẩm sinh thiết",Lần,GIẢI PHẪU BỆNH,TU_CHI_TRA,500000,VND,2024-01-01,,,1
1,TPZ7,"Xét nghiệm mô bệnh học thường quy cố định, chuyển, đúc, cắt, nhuộm…các bệnh phẩm sinh thiết",Lần,GIẢI PHẪU BỆNH,BHYT,388800,VND,2024-01-01,,,1
1,TZ01,Nội soi tai mũi họng,Lần,TAI MŨI HỌNG,TU_CHI_TRA,270000,VND,2024-01-01,,,1
1,TZ01,Nội soi tai mũi họng,Lần,TAI MŨI HỌNG,BHYT,116100,VND,2024-01-01,,,1
1,TZ02,Nội soi tai,Lần,TAI MŨI HỌNG,TU_CHI_TRA,100000,VND,2024-01-01,,,1
1,TZ02,Nội soi tai,Lần,TAI MŨI HỌNG,BHYT,40000,VND,2024-01-01,,,1
1,TZ03,Nội soi mũi xoang,Lần,TAI MŨI HỌNG,TU_CHI_TRA,100000,VND,2024-01-01,,,1
1,TZ03,Nội soi mũi xoang,Lần,TAI MŨI HỌNG,BHYT,40000,VND,2024-01-01,,,1
1,TZ04,Nội soi họng,Lần,TAI MŨI HỌNG,TU_CHI_TRA,100000,VND,2024-01-01,,,1
1,TZ04,Nội soi họng,Lần,TAI MŨI HỌNG,BHYT,40000,VND,2024-01-01,,,1
1,TZ05,Đo thính lực đơn âm,Lần,TAI MŨI HỌNG,TU_CHI_TRA,200000,VND,2024-01-01,,,1
1,TZ05,Đo thính lực đơn âm,Lần,TAI MŨI HỌNG,BHYT,49500,VND,2024-01-01,,,1
1,TZ06,Đo phản xạ cơ bàn đạp,Lần,TAI MŨI HỌNG,TU_CHI_TRA,100000,VND,2024-01-01,,,1
1,TZ06,Đo phản xạ cơ bàn đạp,Lần,TAI MŨI HỌNG,BHYT,34500,VND,2024-01-01,,,1
1,TZ07,Đo nhĩ lượng,Lần,TAI MŨI HỌNG,TU_CHI_TRA,100000,VND,2024-01-01,,,1
1,TZ07,Đo nhĩ lượng,Lần,TAI MŨI HỌNG,BHYT,34500,VND,2024-01-01,,,1
1,MF20,Điện tim thường (ECG),Lần,THĂM DÒ CHỨC NĂNG,TU_CHI_TRA,50000,VND,2024-01-01,,,1
1,MF20,Điện tim thường (ECG),Lần,THĂM DÒ CHỨC NĂNG,BHYT,39900,VND,2024-01-01,,,1
1,MF22,Đo áp lực hậu môn trực tràng,Lần,THĂM DÒ CHỨC NĂNG,TU_CHI_TRA,220000,VND,2024-01-01,,,1
1,MF22,Đo áp lực hậu môn trực tràng,Lần,THĂM DÒ CHỨC NĂNG,BHYT,220000,VND,2024-01-01,,,1
1,MF23,Đo chức năng hô hấp có thuốc,Lần,THĂM DÒ CHỨC NĂNG,TU_CHI_TRA,300000,VND,2024-01-01,,,1
1,MF23,Đo chức năng hô hấp có thuốc,Lần,THĂM DÒ CHỨC NĂNG,BHYT,144300,VND,2024-01-01,,,1
1,MF24,Đo chức năng hô hấp không thuốc,Lần,THĂM DÒ CHỨC NĂNG,TU_CHI_TRA,200000,VND,2024-01-01,,,1
1,MF24,Đo chức năng hô hấp không thuốc,Lần,THĂM DÒ CHỨC NĂNG,BHYT,144300,VND,2024-01-01,,,1
1,MF26,Đo Điện cơ (EMG),Lần,THĂM DÒ CHỨC NĂNG,TU_CHI_TRA,680000,VND,2024-01-01,,,1
1,MF26,Đo Điện cơ (EMG),Lần,THĂM DÒ CHỨC NĂNG,BHYT,135300,VND,2024-01-01,,,1
1,MF28,Đo Điện não (EEG),Lần,THĂM DÒ CHỨC NĂNG,TU_CHI_TRA,400000,VND,2024-01-01,,,1
1,MF28,Đo Điện não (EEG),Lần,THĂM DÒ CHỨC NĂNG,BHYT,75200,VND,2024-01-01,,,1
1,MF58,Holter huyết áp,Lần,THĂM DÒ CHỨC NĂNG,TU_CHI_TRA,500000,VND,2024-01-01,,,1
1,MF58,Holter huyết áp,Lần,THĂM DÒ CHỨC NĂNG,BHYT,215800,VND,2024-01-01,,,1
1,MF73,Theo dõi nhịp tim thai và cơn co tử cung bằng monitor sản khoa,Lần,THĂM DÒ CHỨC NĂNG,TU_CHI_TRA,300000,VND,2024-01-01,,,1
1,MF73,Theo dõi nhịp tim thai và cơn co tử cung bằng monitor sản khoa,Lần,THĂM DÒ CHỨC NĂNG,BHYT,55000,VND,2024-01-01,,,1
1,MF74,Monitor theo dõi tim thai 1 lần (60 phút),Lần,THĂM DÒ CHỨC NĂNG,TU_CHI_TRA,100000,VND,2024-01-01,,,1
1,NWA9,Vật lý trị liệu hô hấp (người lớn),Lần,VẬT LÝ TRỊ LIỆU,TU_CHI_TRA,140000,VND,2024-01-01,,,1
1,NWB0,Vật lý trị liệu hô hấp (trẻ nhỏ),Lần,VẬT LÝ TRỊ LIỆU,TU_CHI_TRA,140000,VND,2024-01-01,,,1
1,NWB3,Tập các vận động thô của bàn tay,Lần,VẬT LÝ TRỊ LIỆU,TU_CHI_TRA,100000,VND,2024-01-01,,,1
1,NWB4,Tập các vận động khéo léo của bàn tay,Lần,VẬT LÝ TRỊ LIỆU,TU_CHI_TRA,100000,VND,2024-01-01,,,1
1,NWB8,Tập các chức năng sinh hoạt hằng ngày (ADL),Lần,VẬT LÝ TRỊ LIỆU,TU_CHI_TRA,150000,VND,2024-01-01,,,1
1,NWB9,Tập tri giác và nhận thức,Lần,VẬT LÝ TRỊ LIỆU,TU_CHI_TRA,100000,VND,2024-01-01,,,1
1,NWC5,"Tập giao tiếp (ngôn ngữ ký hiệu, hình ảnh…)",Lần,VẬT LÝ TRỊ LIỆU,TU_CHI_TRA,150000,VND,2024-01-01,,,1
1,NWI8,Tập điều hợp vận động,Lần,VẬT LÝ TRỊ LIỆU,TU_CHI_TRA,80000,VND,2024-01-01,,,1
1,NWN2,Tập vận động cột sống,Lần,VẬT LÝ TRỊ LIỆU,TU_CHI_TRA,70000,VND,2024-01-01,,,1
1,NW04,Điều trị bằng máy kéo giãn cột sống,Lần,VẬT LÝ TRỊ LIỆU,TU_CHI_TRA,90000,VND,2024-01-01,,,1
1,NW04,Điều trị bằng máy kéo giãn cột sống,Lần,VẬT LÝ TRỊ LIỆU,BHYT,0,VND,2024-01-01,,,1
1,NW05,Chườm lạnh,Lần,VẬT LÝ TRỊ LIỆU,TU_CHI_TRA,50000,VND,2024-01-01,,,1
1,NW06,Chườm nóng,Lần,VẬT LÝ TRỊ LIỆU,TU_CHI_TRA,45000,VND,2024-01-01,,,1
1,NW10,Điều trị bằng sóng ngắn,Lần,VẬT LÝ TRỊ LIỆU,TU_CHI_TRA,75000,VND,2024-01-01,,,1
1,NW10,Điều trị bằng sóng ngắn,Lần,VẬT LÝ TRỊ LIỆU,BHYT,0,VND,2024-01-01,,,1
1,NW31,Tập kéo dãn,Lần,VẬT LÝ TRỊ LIỆU,TU_CHI_TRA,70000,VND,2024-01-01,,,1
1,NW33,Kỹ thuật tập trên banh điều trị,Lần,VẬT LÝ TRỊ LIỆU,TU_CHI_TRA,70000,VND,2024-01-01,,,1
1,NWA8,Tập do cứng khớp,Lần,VẬT LÝ TRỊ LIỆU,TU_CHI_TRA,115000,VND,2024-01-01,,,1
1,NWA8,Tập do cứng khớp,Lần,VẬT LÝ TRỊ LIỆU,BHYT,0,VND,2024-01-01,,,1
1,NWS9,Tập đi với khung tập đi [tập đi đứng cho người bệnh thở máy],Lần,VẬT LÝ TRỊ LIỆU,TU_CHI_TRA,600000,VND,2024-01-01,,,1
1,NWS9,Tập đi với khung tập đi [tập đi đứng cho người bệnh thở máy],Lần,VẬT LÝ TRỊ LIỆU,BHYT,0,VND,2024-01-01,,,1
1,NWU1,Điều trị bằng siêu âm [2 vị trí],Lần,VẬT LÝ TRỊ LIỆU,TU_CHI_TRA,120000,VND,2024-01-01,,,1
1,NWU1,Điều trị bằng siêu âm [2 vị trí],Lần,VẬT LÝ TRỊ LIỆU,BHYT,0,VND,2024-01-01,,,1
1,NWU6,Điều trị bằng các dòng điện xung,Lần,VẬT LÝ TRỊ LIỆU,TU_CHI_TRA,100000,VND,2024-01-01,,,1
1,NWU6,Điều trị bằng các dòng điện xung,Lần,VẬT LÝ TRỊ LIỆU,BHYT,0,VND,2024-01-01,,,1
1,TM87,Chi phí vận chuyển/ 01 túi máu (Chế phẩm máu) [BV Truyền máu – Huyết học] [mua máu],Lần,TRUYỀN MÁU,TU_CHI_TRA,17000,VND,2024-01-01,,,1
1,TM87,Chi phí vận chuyển/ 01 túi máu (Chế phẩm máu) [BV Truyền máu – Huyết học] [mua máu],Lần,TRUYỀN MÁU,BHYT,0,VND,2024-01-01,,,1
1,TM75,Chi phí vận chuyển/ 01 túi máu (Chế phẩm máu) (BV Truyền máu - Huyết học),Lần,TRUYỀN MÁU,TU_CHI_TRA,17000,VND,2024-01-01,,,1
1,TM75,Chi phí vận chuyển/ 01 túi máu (Chế phẩm máu) (BV Truyền máu - Huyết học),Lần,TRUYỀN MÁU,BHYT,0,VND,2024-01-01,,,1
1,TM72,Chi phí rửa (chưa bao gồm khối hồng cầu),Lần,TRUYỀN MÁU,TU_CHI_TRA,565000,VND,2024-01-01,,,1
1,TI72,Tiêm trong da [không bao gồm vắc xin],Lần,CHÍCH NGỪA,TU_CHI_TRA,65000,VND,2024-01-01,,,1
1,TI73,Tiêm dưới da [không bao gồm vắc xin],Lần,CHÍCH NGỪA,TU_CHI_TRA,65000,VND,2024-01-01,,,1
1,TI74,Tiêm bắp thịt [không bao gồm vắc xin],Lần,CHÍCH NGỪA,TU_CHI_TRA,65000,VND,2024-01-01,,,1
1,F056,Nong hậu môn không gây mê,Lần,HẬU MÔN -TRỰC TRÀNG,TU_CHI_TRA,3200000,VND,2024-01-01,,,1
1,F065,Phẫu thuật lấy toàn bộ trĩ vòng [gây tê],Lần,HẬU MÔN -TRỰC TRÀNG,TU_CHI_TRA,7600000,VND,2024-01-01,,,1
1,F065,Phẫu thuật lấy toàn bộ trĩ vòng [gây tê],Lần,HẬU MÔN -TRỰC TRÀNG,BHYT,2276400,VND,2024-01-01,,,1
1,F069,Phẫu thuật cắt trĩ kinh điển có sử dụng dụng cụ hỗ trợ [gây tê],Lần,HẬU MÔN -TRỰC TRÀNG,TU_CHI_TRA,5500000,VND,2024-01-01,,,1
1,F069,Phẫu thuật cắt trĩ kinh điển có sử dụng dụng cụ hỗ trợ [gây tê],Lần,HẬU MÔN -TRỰC TRÀNG,BHYT,2276400,VND,2024-01-01,,,1
1,F074,"Phẫu thuật áp xe hậu môn, có mở lỗ rò [gây tê]",Lần,HẬU MÔN -TRỰC TRÀNG,TU_CHI_TRA,6400000,VND,2024-01-01,,,1
1,F074,"Phẫu thuật áp xe hậu môn, có mở lỗ rò [gây tê]",Lần,HẬU MÔN -TRỰC TRÀNG,BHYT,2276400,VND,2024-01-01,,,1
1,F075,Phẫu thuật Longo,Lần,HẬU MÔN -TRỰC TRÀNG,TU_CHI_TRA,5600000,VND,2024-01-01,,,1
1,F075,Phẫu thuật Longo,Lần,HẬU MÔN -TRỰC TRÀNG,BHYT,2507900,VND,2024-01-01,,,1
1,F076,Phẫu thuật điều trị rò hậu môn phức tạp [gây tê],Lần,HẬU MÔN -TRỰC TRÀNG,TU_CHI_TRA,7700000,VND,2024-01-01,,,1
1,F076,Phẫu thuật điều trị rò hậu môn phức tạp [gây tê],Lần,HẬU MÔN -TRỰC TRÀNG,BHYT,2276400,VND,2024-01-01,,,1
1,F078,Phẫu thuật điều trị sa trực tràng đường bụng [không cắt ruột - gây tê],Lần,HẬU MÔN -TRỰC TRÀNG,TU_CHI_TRA,7900000,VND,2024-01-01,,,1
1,F080,Phẫu thuật khâu treo trĩ theo phương pháp Longo cải biên,Lần,HẬU MÔN -TRỰC TRÀNG,TU_CHI_TRA,5600000,VND,2024-01-01,,,1
1,F080,Phẫu thuật khâu treo trĩ theo phương pháp Longo cải biên,Lần,HẬU MÔN -TRỰC TRÀNG,BHYT,2507900,VND,2024-01-01,,,1
1,F084,Phẫu thuật điều trị táo bón do rối loạn co thắt cơ mu – trực tràng (Anismus),Lần,HẬU MÔN -TRỰC TRÀNG,TU_CHI_TRA,7600000,VND,2024-01-01,,,1
1,F103,Kỹ thuật can thiệp rối loạn đại tiện bằng phản hồi sinh học (Biofeedback),Lần,HẬU MÔN -TRỰC TRÀNG,TU_CHI_TRA,400000,VND,2024-01-01,,,1
